industrial,homebrew,capacitive,timestamp
435.0000,209,-2,2015-01-24T11:08:22.094Z
445.0000,208,-2,2015-01-24T11:03:20.015Z
445.0000,207,-2,2015-01-24T10:58:17.938Z
446.0000,208,-2,2015-01-24T10:53:15.862Z
446.0000,208,-2,2015-01-24T10:48:13.668Z
445.0000,208,-2,2015-01-24T10:43:11.581Z
444.0000,208,-2,2015-01-24T10:38:09.379Z
447.0000,207,-2,2015-01-24T10:33:07.302Z
445.0000,208,-2,2015-01-24T10:28:05.102Z
446.0000,208,-2,2015-01-24T10:23:03.026Z
446.0000,207,-2,2015-01-24T10:18:00.948Z
440.0000,208,-2,2015-01-24T10:12:58.867Z
443.0000,208,-2,2015-01-24T10:07:56.665Z
444.0000,208,-2,2015-01-24T10:02:54.596Z
443.0000,208,-2,2015-01-24T09:57:52.390Z
445.0000,208,-2,2015-01-24T09:52:50.309Z
446.0000,208,-2,2015-01-24T09:47:48.108Z
444.0000,208,-2,2015-01-24T09:42:46.030Z
445.0000,207,-2,2015-01-24T09:37:43.954Z
439.0000,208,-2,2015-01-24T09:32:41.874Z
443.0000,207,-2,2015-01-24T09:27:39.677Z
442.0000,208,-2,2015-01-24T09:22:37.595Z
445.0000,207,-2,2015-01-24T09:17:35.518Z
441.0000,207,-2,2015-01-24T09:12:33.439Z
438.0000,207,-2,2015-01-24T09:07:31.376Z
437.0000,207,-2,2015-01-24T09:02:29.285Z
445.0000,207,-2,2015-01-24T08:57:27.219Z
443.0000,207,-2,2015-01-24T08:52:25.130Z
439.0000,207,-2,2015-01-24T08:47:23.060Z
441.0000,207,-2,2015-01-24T08:42:20.976Z
443.0000,207,-2,2015-01-24T08:37:18.899Z
439.0000,207,-2,2015-01-24T08:32:16.824Z
437.0000,207,-2,2015-01-24T08:27:14.620Z
444.0000,207,-2,2015-01-24T08:22:12.553Z
434.0000,207,-2,2015-01-24T08:17:10.466Z
431.0000,207,-2,2015-01-24T08:12:08.386Z
429.0000,207,-2,2015-01-24T08:07:06.311Z
425.0000,207,-2,2015-01-24T08:02:04.238Z
422.0000,207,-2,2015-01-24T07:57:02.033Z
425.0000,207,-2,2015-01-24T07:51:59.955Z
423.0000,207,-2,2015-01-24T07:46:57.879Z
429.0000,207,-2,2015-01-24T07:41:55.797Z
436.0000,207,-2,2015-01-24T07:36:53.720Z
442.0000,206,-2,2015-01-24T07:31:51.548Z
442.0000,206,-2,2015-01-24T07:26:49.315Z
442.0000,206,-2,2015-01-24T07:21:47.237Z
441.0000,206,-2,2015-01-24T07:16:45.036Z
442.0000,206,-2,2015-01-24T07:11:42.958Z
440.0000,206,-2,2015-01-24T07:06:40.880Z
440.0000,206,-2,2015-01-24T07:01:38.804Z
437.0000,206,-2,2015-01-24T06:56:36.725Z
440.0000,206,-2,2015-01-24T06:51:34.650Z
439.0000,206,-2,2015-01-24T06:46:32.580Z
438.0000,206,-2,2015-01-24T06:41:30.496Z
440.0000,206,-2,2015-01-24T06:36:28.417Z
440.0000,206,-2,2015-01-24T06:31:26.339Z
437.0000,206,-2,2015-01-24T06:26:24.174Z
435.0000,206,-2,2015-01-24T06:21:21.769Z
437.0000,206,-2,2015-01-24T06:16:18.860Z
431.0000,206,-2,2015-01-24T06:11:16.785Z
428.0000,206,-2,2015-01-24T06:06:14.699Z
426.0000,206,-2,2015-01-24T06:01:12.623Z
423.0000,206,-2,2015-01-24T05:56:10.437Z
422.0000,206,-2,2015-01-24T05:51:08.343Z
421.0000,206,-2,2015-01-24T05:46:06.265Z
418.0000,206,-2,2015-01-24T05:41:03.184Z
415.0000,206,-2,2015-01-24T05:36:00.363Z
414.0000,206,-2,2015-01-24T05:30:58.289Z
414.0000,206,-2,2015-01-24T05:25:56.208Z
419.0000,206,-2,2015-01-24T05:20:54.127Z
418.0000,205,-2,2015-01-24T05:15:52.054Z
417.0000,205,-2,2015-01-24T05:10:49.973Z
418.0000,205,-2,2015-01-24T05:05:47.898Z
415.0000,205,-2,2015-01-24T05:00:45.819Z
414.0000,205,-2,2015-01-24T04:55:43.744Z
412.0000,206,-2,2015-01-24T04:50:41.665Z
412.0000,205,-2,2015-01-24T04:45:39.587Z
409.0000,205,-2,2015-01-24T04:40:37.515Z
400.0000,205,-2,2015-01-24T04:35:35.436Z
402.0000,205,-2,2015-01-24T04:30:33.359Z
409.0000,205,-2,2015-01-24T04:25:31.279Z
412.0000,205,-2,2015-01-24T04:20:29.202Z
407.0000,205,-2,2015-01-24T04:15:27.126Z
415.0000,205,-2,2015-01-24T04:10:25.050Z
415.0000,204,-2,2015-01-24T04:05:22.146Z
414.0000,205,-2,2015-01-24T04:00:19.895Z
411.0000,205,-2,2015-01-24T03:55:17.815Z
408.0000,205,-2,2015-01-24T03:50:15.741Z
415.0000,204,-2,2015-01-24T03:45:13.661Z
403.0000,205,-2,2015-01-24T03:40:11.584Z
404.0000,205,-2,2015-01-24T03:35:09.507Z
402.0000,205,-2,2015-01-24T03:30:07.432Z
405.0000,204,-2,2015-01-24T03:25:05.354Z
399.0000,204,-2,2015-01-24T03:20:03.277Z
401.0000,205,-2,2015-01-24T03:15:01.199Z
399.0000,204,-2,2015-01-24T03:09:59.121Z
405.0000,204,-2,2015-01-24T03:04:57.045Z
406.0000,204,-2,2015-01-24T02:59:54.968Z
404.0000,204,-2,2015-01-24T02:54:52.891Z
401.0000,204,-2,2015-01-24T02:49:50.814Z
396.0000,204,-2,2015-01-24T02:44:48.742Z
403.0000,204,-2,2015-01-24T02:39:46.659Z
407.0000,204,-2,2015-01-24T02:34:44.586Z
410.0000,204,-2,2015-01-24T02:29:42.365Z
409.0000,204,-2,2015-01-24T02:24:40.178Z
410.0000,204,-2,2015-01-24T02:19:38.100Z
408.0000,204,-2,2015-01-24T02:14:36.024Z
404.0000,204,-2,2015-01-24T02:09:33.946Z
409.0000,204,-2,2015-01-24T02:04:31.867Z
408.0000,204,-2,2015-01-24T01:59:29.789Z
400.0000,204,-2,2015-01-24T01:54:27.715Z
409.0000,203,-2,2015-01-24T01:49:25.642Z
402.0000,204,-2,2015-01-24T01:44:23.564Z
399.0000,204,-2,2015-01-24T01:39:21.483Z
404.0000,203,-2,2015-01-24T01:34:19.406Z
402.0000,204,-2,2015-01-24T01:29:17.328Z
402.0000,204,-2,2015-01-24T01:24:15.248Z
398.0000,204,-2,2015-01-24T01:19:13.174Z
407.0000,204,-2,2015-01-24T01:14:11.092Z
400.0000,204,-2,2015-01-24T01:09:09.018Z
399.0000,203,-2,2015-01-24T01:04:06.938Z
400.0000,204,-2,2015-01-24T00:59:04.862Z
400.0000,203,-2,2015-01-24T00:54:02.788Z
400.0000,204,-2,2015-01-24T00:49:00.716Z
403.0000,203,-2,2015-01-24T00:43:58.628Z
418.0000,203,-2,2015-01-24T00:38:56.554Z
412.0000,203,-2,2015-01-24T00:33:54.477Z
418.0000,203,-2,2015-01-24T00:28:52.396Z
413.0000,203,-2,2015-01-24T00:23:50.325Z
425.0000,203,-2,2015-01-24T00:18:48.256Z
408.0000,203,-2,2015-01-24T00:13:46.168Z
412.0000,203,-2,2015-01-24T00:08:43.961Z
420.0000,203,-2,2015-01-24T00:03:41.884Z
380.0000,204,-2,2015-01-23T23:58:39.686Z
380.0000,204,-2,2015-01-23T23:53:37.609Z
379.0000,204,-2,2015-01-23T23:48:35.533Z
422.0000,202,-2,2015-01-23T23:43:33.450Z
378.0000,203,-2,2015-01-23T23:38:31.248Z
379.0000,203,-2,2015-01-23T23:33:29.023Z
378.0000,203,-2,2015-01-23T23:28:26.843Z
378.0000,203,-2,2015-01-23T23:23:24.768Z
399.0000,203,-2,2015-01-23T23:18:22.692Z
402.0000,203,-2,2015-01-23T23:13:20.610Z
403.0000,203,-2,2015-01-23T23:08:18.534Z
405.0000,203,-2,2015-01-23T23:03:15.705Z
412.0000,202,-2,2015-01-23T22:58:13.507Z
396.0000,203,-2,2015-01-23T22:53:11.429Z
413.0000,203,-2,2015-01-23T22:48:09.355Z
416.0000,202,-2,2015-01-23T22:43:07.274Z
421.0000,202,-2,2015-01-23T22:38:05.196Z
427.0000,202,-2,2015-01-23T22:33:03.118Z
420.0000,202,-2,2015-01-23T22:28:01.039Z
421.0000,202,-2,2015-01-23T22:22:58.963Z
420.0000,202,-2,2015-01-23T22:17:56.766Z
391.0000,203,-2,2015-01-23T22:12:54.557Z
390.0000,203,-2,2015-01-23T22:07:52.354Z
389.0000,203,-2,2015-01-23T22:02:50.180Z
388.0000,203,-2,2015-01-23T21:57:48.074Z
387.0000,203,-2,2015-01-23T21:52:45.997Z
386.0000,203,-2,2015-01-23T21:47:43.922Z
384.0000,203,-2,2015-01-23T21:42:41.330Z
383.0000,203,-2,2015-01-23T21:37:38.937Z
383.0000,203,-2,2015-01-23T21:32:36.813Z
415.0000,202,-2,2015-01-23T21:27:34.610Z
382.0000,203,-2,2015-01-23T21:22:32.532Z
384.0000,203,-2,2015-01-23T21:17:30.332Z
381.0000,203,-2,2015-01-23T21:12:28.259Z
380.0000,203,-2,2015-01-23T21:07:26.176Z
380.0000,203,-2,2015-01-23T21:02:24.030Z
380.0000,203,-2,2015-01-23T20:57:21.896Z
380.0000,203,-2,2015-01-23T20:52:19.819Z
385.0000,203,-2,2015-01-23T20:47:17.748Z
391.0000,203,-2,2015-01-23T20:42:15.664Z
388.0000,203,-2,2015-01-23T20:37:13.585Z
390.0000,203,-2,2015-01-23T20:32:11.508Z
390.0000,203,-2,2015-01-23T20:27:09.306Z
389.0000,203,-2,2015-01-23T20:22:07.233Z
390.0000,203,-2,2015-01-23T20:17:05.025Z
389.0000,203,-2,2015-01-23T20:12:02.950Z
389.0000,202,-2,2015-01-23T20:07:00.420Z
389.0000,202,-2,2015-01-23T20:01:58.043Z
389.0000,202,-2,2015-01-23T19:56:55.965Z
389.0000,202,-2,2015-01-23T19:51:53.763Z
389.0000,202,-2,2015-01-23T19:46:51.687Z
388.0000,203,-2,2015-01-23T19:41:49.609Z
387.0000,203,-2,2015-01-23T19:36:47.539Z
388.0000,202,-2,2015-01-23T19:31:45.457Z
389.0000,202,-2,2015-01-23T19:26:43.377Z
389.0000,203,-2,2015-01-23T19:21:41.299Z
388.0000,202,-2,2015-01-23T19:16:39.221Z
388.0000,202,-2,2015-01-23T19:11:37.146Z
387.0000,202,-2,2015-01-23T19:06:35.070Z
388.0000,203,-2,2015-01-23T19:01:32.988Z
387.0000,202,-2,2015-01-23T18:56:30.916Z
387.0000,202,-2,2015-01-23T18:51:28.833Z
387.0000,202,-2,2015-01-23T18:46:26.757Z
387.0000,202,-2,2015-01-23T18:41:24.679Z
387.0000,202,-2,2015-01-23T18:36:22.605Z
387.0000,203,-2,2015-01-23T18:31:20.523Z
388.0000,202,-2,2015-01-23T18:26:18.449Z
388.0000,202,-2,2015-01-23T18:21:16.368Z
389.0000,202,-2,2015-01-23T18:16:14.292Z
389.0000,202,-2,2015-01-23T18:11:12.215Z
389.0000,202,-2,2015-01-23T18:06:10.130Z
389.0000,202,-2,2015-01-23T18:01:07.810Z
388.0000,202,-2,2015-01-23T17:56:05.735Z
389.0000,202,-2,2015-01-23T17:51:03.295Z
388.0000,202,-2,2015-01-23T17:46:00.954Z
388.0000,202,-2,2015-01-23T17:40:58.877Z
388.0000,202,-2,2015-01-23T17:35:56.799Z
389.0000,202,-2,2015-01-23T17:30:54.722Z
389.0000,202,-2,2015-01-23T17:25:52.520Z
390.0000,202,-2,2015-01-23T17:20:50.443Z
390.0000,202,-2,2015-01-23T17:15:48.365Z
390.0000,202,-2,2015-01-23T17:10:46.287Z
389.0000,202,-2,2015-01-23T17:05:44.211Z
388.0000,202,-2,2015-01-23T17:00:42.134Z
389.0000,202,-2,2015-01-23T16:55:39.932Z
389.0000,202,-2,2015-01-23T16:50:37.853Z
389.0000,202,-2,2015-01-23T16:45:35.783Z
389.0000,202,-2,2015-01-23T16:40:33.701Z
389.0000,202,-2,2015-01-23T16:35:31.622Z
389.0000,202,-2,2015-01-23T16:30:29.542Z
389.0000,202,-2,2015-01-23T16:25:27.466Z
389.0000,202,-2,2015-01-23T16:20:25.391Z
389.0000,202,-2,2015-01-23T16:15:23.313Z
389.0000,202,-2,2015-01-23T16:10:21.235Z
389.0000,202,-2,2015-01-23T16:05:19.157Z
389.0000,202,-2,2015-01-23T16:00:17.080Z
389.0000,202,-2,2015-01-23T15:55:15.003Z
389.0000,202,-2,2015-01-23T15:50:12.924Z
388.0000,202,-2,2015-01-23T15:45:10.847Z
388.0000,202,-2,2015-01-23T15:40:08.250Z
388.0000,202,-2,2015-01-23T15:35:05.942Z
388.0000,202,-2,2015-01-23T15:30:03.868Z
387.0000,202,-2,2015-01-23T15:25:01.788Z
387.0000,202,-2,2015-01-23T15:19:59.559Z
387.0000,202,-2,2015-01-23T15:14:57.383Z
386.0000,202,-2,2015-01-23T15:09:55.307Z
386.0000,202,-2,2015-01-23T15:04:52.303Z
385.0000,202,-2,2015-01-23T14:59:50.025Z
384.0000,202,-2,2015-01-23T14:54:46.381Z
383.0000,202,-2,2015-01-23T14:49:44.121Z
383.0000,202,-2,2015-01-23T14:44:42.044Z
383.0000,202,-2,2015-01-23T14:39:39.966Z
383.0000,202,-2,2015-01-23T14:34:37.889Z
383.0000,202,-2,2015-01-23T14:29:35.812Z
381.0000,202,-2,2015-01-23T14:24:33.735Z
381.0000,202,-2,2015-01-23T14:19:31.658Z
380.0000,202,-2,2015-01-23T14:14:29.589Z
380.0000,202,-2,2015-01-23T14:09:27.504Z
380.0000,202,-2,2015-01-23T14:04:25.426Z
379.0000,202,-2,2015-01-23T13:59:23.349Z
379.0000,202,-2,2015-01-23T13:54:21.271Z
379.0000,202,-2,2015-01-23T13:49:19.194Z
379.0000,202,-2,2015-01-23T13:44:17.121Z
379.0000,202,-2,2015-01-23T13:39:15.038Z
380.0000,201,-2,2015-01-23T13:34:12.961Z
380.0000,202,-2,2015-01-23T13:29:10.680Z
380.0000,202,-2,2015-01-23T13:24:08.557Z
380.0000,202,-2,2015-01-23T13:19:06.481Z
380.0000,201,-2,2015-01-23T13:14:04.402Z
380.0000,202,-2,2015-01-23T13:09:02.327Z
381.0000,202,-2,2015-01-23T13:04:00.248Z
382.0000,201,-2,2015-01-23T12:58:58.170Z
383.0000,201,-2,2015-01-23T12:53:56.111Z
383.0000,201,-2,2015-01-23T12:48:54.028Z
384.0000,202,-2,2015-01-23T12:43:51.938Z
384.0000,201,-2,2015-01-23T12:38:49.869Z
384.0000,201,-2,2015-01-23T12:33:47.784Z
384.0000,201,-2,2015-01-23T12:28:45.706Z
383.0000,201,-2,2015-01-23T12:23:43.630Z
383.0000,201,-2,2015-01-23T12:18:41.446Z
383.0000,202,-2,2015-01-23T12:13:39.348Z
384.0000,201,-2,2015-01-23T12:08:37.153Z
385.0000,201,-2,2015-01-23T12:03:35.071Z
384.0000,201,-2,2015-01-23T11:58:32.866Z
384.0000,201,-2,2015-01-23T11:53:30.269Z
384.0000,201,-2,2015-01-23T11:48:28.086Z
383.0000,201,-2,2015-01-23T11:43:26.011Z
385.0000,201,-2,2015-01-23T11:38:23.931Z
384.0000,201,-2,2015-01-23T11:33:21.856Z
384.0000,201,-2,2015-01-23T11:28:19.656Z
384.0000,201,-2,2015-01-23T11:23:17.575Z
383.0000,201,-2,2015-01-23T11:18:15.498Z
383.0000,201,-2,2015-01-23T11:13:13.421Z
383.0000,201,-2,2015-01-23T11:08:11.218Z
383.0000,201,-2,2015-01-23T11:03:07.820Z
382.0000,201,-2,2015-01-23T10:58:05.315Z
383.0000,201,-2,2015-01-23T10:53:02.993Z
382.0000,201,-2,2015-01-23T10:48:00.788Z
380.0000,201,-2,2015-01-23T10:42:58.585Z
378.0000,201,-2,2015-01-23T10:37:56.379Z
377.0000,201,-2,2015-01-23T10:32:54.301Z
376.0000,201,-2,2015-01-23T10:27:52.229Z
376.0000,201,-2,2015-01-23T10:22:50.153Z
375.0000,201,-2,2015-01-23T10:17:47.690Z
375.0000,201,-2,2015-01-23T10:12:45.367Z
374.0000,201,-2,2015-01-23T10:07:43.293Z
373.0000,201,-2,2015-01-23T10:02:41.213Z
372.0000,201,-2,2015-01-23T09:57:39.136Z
371.0000,201,-2,2015-01-23T09:52:37.065Z
371.0000,201,-2,2015-01-23T09:47:34.981Z
370.0000,201,-2,2015-01-23T09:42:32.904Z
371.0000,201,-2,2015-01-23T09:37:30.701Z
370.0000,201,-2,2015-01-23T09:32:28.624Z
370.0000,201,-2,2015-01-23T09:27:26.547Z
370.0000,201,-2,2015-01-23T09:22:24.470Z
370.0000,201,-2,2015-01-23T09:17:22.267Z
370.0000,201,-2,2015-01-23T09:12:20.189Z
370.0000,201,-2,2015-01-23T09:07:17.987Z
371.0000,201,-2,2015-01-23T09:02:15.910Z
374.0000,200,-2,2015-01-23T08:57:13.837Z
376.0000,200,-2,2015-01-23T08:52:11.759Z
376.0000,200,-2,2015-01-23T08:47:09.682Z
376.0000,200,-2,2015-01-23T08:42:07.524Z
375.0000,200,-2,2015-01-23T08:37:05.402Z
375.0000,200,-2,2015-01-23T08:32:03.325Z
374.0000,200,-2,2015-01-23T08:27:01.249Z
373.0000,200,-2,2015-01-23T08:21:59.170Z
373.0000,200,-2,2015-01-23T08:16:57.095Z
373.0000,200,-2,2015-01-23T08:11:55.018Z
373.0000,200,-2,2015-01-23T08:06:52.817Z
373.0000,200,-2,2015-01-23T08:01:50.708Z
373.0000,200,-2,2015-01-23T07:56:48.036Z
374.0000,200,-2,2015-01-23T07:51:45.959Z
374.0000,200,-2,2015-01-23T07:46:43.883Z
373.0000,200,-2,2015-01-23T07:41:41.804Z
373.0000,200,-2,2015-01-23T07:36:39.728Z
373.0000,200,-2,2015-01-23T07:31:37.651Z
373.0000,199,-2,2015-01-23T07:26:35.574Z
372.0000,199,-2,2015-01-23T07:21:33.496Z
371.0000,199,-2,2015-01-23T07:16:31.419Z
372.0000,199,-2,2015-01-23T07:11:29.341Z
371.0000,199,-2,2015-01-23T07:06:27.270Z
371.0000,199,-2,2015-01-23T07:01:25.188Z
370.0000,199,-2,2015-01-23T06:56:23.110Z
371.0000,199,-2,2015-01-23T06:51:20.895Z
371.0000,199,-2,2015-01-23T06:46:18.706Z
371.0000,199,-2,2015-01-23T06:41:16.631Z
371.0000,198,-2,2015-01-23T06:36:14.552Z
371.0000,199,-2,2015-01-23T06:31:11.720Z
371.0000,199,-2,2015-01-23T06:26:07.719Z
372.0000,199,-2,2015-01-23T06:21:04.738Z
372.0000,199,-2,2015-01-23T06:16:02.616Z
371.0000,199,-2,2015-01-23T06:11:00.541Z
371.0000,199,-2,2015-01-23T06:05:58.461Z
370.0000,199,-2,2015-01-23T06:00:56.385Z
370.0000,199,-2,2015-01-23T05:55:54.306Z
370.0000,198,-2,2015-01-23T05:50:52.229Z
369.0000,199,-2,2015-01-23T05:45:50.153Z
369.0000,198,-2,2015-01-23T05:40:48.074Z
369.0000,198,-2,2015-01-23T05:35:45.996Z
369.0000,198,-2,2015-01-23T05:30:43.919Z
369.0000,198,-2,2015-01-23T05:25:41.850Z
369.0000,198,-2,2015-01-23T05:20:39.765Z
370.0000,198,-2,2015-01-23T05:15:37.317Z
370.0000,198,-2,2015-01-23T05:10:35.110Z
372.0000,198,-2,2015-01-23T05:05:33.034Z
372.0000,198,-2,2015-01-23T05:00:30.955Z
374.0000,197,-2,2015-01-23T04:55:28.883Z
371.0000,198,-2,2015-01-23T04:50:26.801Z
369.0000,198,-2,2015-01-23T04:45:24.723Z
368.0000,197,-2,2015-01-23T04:40:22.645Z
368.0000,197,-2,2015-01-23T04:35:20.568Z
367.0000,197,-2,2015-01-23T04:30:18.490Z
367.0000,197,-2,2015-01-23T04:25:16.413Z
367.0000,197,-2,2015-01-23T04:20:14.335Z
367.0000,197,-2,2015-01-23T04:15:12.258Z
367.0000,197,-2,2015-01-23T04:10:10.182Z
367.0000,197,-2,2015-01-23T04:05:06.513Z
367.0000,197,-2,2015-01-23T04:00:04.274Z
367.0000,197,-2,2015-01-23T03:55:02.197Z
369.0000,197,-2,2015-01-23T03:50:00.119Z
370.0000,196,-2,2015-01-23T03:44:58.043Z
370.0000,197,-2,2015-01-23T03:39:55.966Z
371.0000,197,-2,2015-01-23T03:34:53.887Z
371.0000,196,-2,2015-01-23T03:29:51.817Z
372.0000,196,-2,2015-01-23T03:24:49.181Z
372.0000,196,-2,2015-01-23T03:19:47.030Z
372.0000,196,-2,2015-01-23T03:14:44.953Z
370.0000,197,-2,2015-01-23T03:09:42.375Z
368.0000,197,-2,2015-01-23T03:04:40.173Z
367.0000,197,-2,2015-01-23T02:59:36.845Z
366.0000,197,-2,2015-01-23T02:54:34.767Z
366.0000,197,-2,2015-01-23T02:49:33.940Z
366.0000,197,-2,2015-01-23T02:44:28.863Z
366.0000,197,-2,2015-01-23T02:39:26.785Z
366.0000,197,-2,2015-01-23T02:34:24.707Z
365.0000,197,-2,2015-01-23T02:29:22.631Z
366.0000,197,-2,2015-01-23T02:24:20.554Z
367.0000,197,-2,2015-01-23T02:19:18.475Z
367.0000,197,-2,2015-01-23T02:14:16.397Z
367.0000,197,-2,2015-01-23T02:09:15.447Z
368.0000,198,-2,2015-01-23T02:04:09.874Z
368.0000,198,-2,2015-01-23T01:59:07.608Z
370.0000,198,-2,2015-01-23T01:54:05.338Z
371.0000,198,-2,2015-01-23T01:49:03.260Z
372.0000,198,-2,2015-01-23T01:44:01.183Z
372.0000,198,-2,2015-01-23T01:38:59.105Z
372.0000,198,-2,2015-01-23T01:33:56.665Z
372.0000,197,-2,2015-01-23T01:28:54.202Z
372.0000,197,-2,2015-01-23T01:23:52.123Z
373.0000,197,-2,2015-01-23T01:18:50.055Z
374.0000,197,-2,2015-01-23T01:13:47.969Z
373.0000,197,-2,2015-01-23T01:08:45.767Z
374.0000,197,-2,2015-01-23T01:03:43.690Z
374.0000,197,-2,2015-01-23T00:58:41.489Z
375.0000,197,-2,2015-01-23T00:53:39.410Z
375.0000,197,-2,2015-01-23T00:48:37.208Z
375.0000,197,-2,2015-01-23T00:43:35.131Z
375.0000,197,-2,2015-01-23T00:38:33.054Z
375.0000,197,-2,2015-01-23T00:33:30.982Z
375.0000,197,-2,2015-01-23T00:28:28.906Z
374.0000,197,-2,2015-01-23T00:23:26.822Z
373.0000,197,-2,2015-01-23T00:18:24.619Z
370.0000,197,-2,2015-01-23T00:13:22.542Z
367.0000,197,-2,2015-01-23T00:08:20.341Z
366.0000,197,-2,2015-01-23T00:03:18.262Z
366.0000,197,-2,2015-01-22T23:58:16.060Z
366.0000,197,-2,2015-01-22T23:53:13.988Z
365.0000,197,-2,2015-01-22T23:48:11.852Z
365.0000,197,-2,2015-01-22T23:43:08.580Z
365.0000,197,-2,2015-01-22T23:38:06.262Z
364.0000,197,-2,2015-01-22T23:33:04.048Z
364.0000,197,-2,2015-01-22T23:28:01.846Z
364.0000,197,-2,2015-01-22T23:22:59.770Z
364.0000,197,-2,2015-01-22T23:17:57.691Z
365.0000,197,-2,2015-01-22T23:12:55.613Z
364.0000,196,-2,2015-01-22T23:07:53.413Z
365.0000,197,-2,2015-01-22T23:02:51.333Z
366.0000,197,-2,2015-01-22T22:57:49.255Z
366.0000,197,-2,2015-01-22T22:52:47.179Z
367.0000,196,-2,2015-01-22T22:47:44.984Z
367.0000,196,-2,2015-01-22T22:42:42.901Z
368.0000,196,-2,2015-01-22T22:37:40.822Z
370.0000,196,-2,2015-01-22T22:32:37.612Z
370.0000,196,-2,2015-01-22T22:27:34.827Z
371.0000,196,-2,2015-01-22T22:22:32.591Z
373.0000,196,-2,2015-01-22T22:17:30.513Z
373.0000,196,-2,2015-01-22T22:12:28.438Z
374.0000,196,-2,2015-01-22T22:07:26.359Z
375.0000,196,-2,2015-01-22T22:02:24.278Z
374.0000,196,-2,2015-01-22T21:57:22.209Z
374.0000,196,-2,2015-01-22T21:52:20.000Z
373.0000,197,-2,2015-01-22T21:47:17.797Z
370.0000,197,-2,2015-01-22T21:42:15.222Z
368.0000,197,-2,2015-01-22T21:37:11.900Z
367.0000,197,-2,2015-01-22T21:32:09.575Z
367.0000,197,-2,2015-01-22T21:27:07.111Z
366.0000,197,-2,2015-01-22T21:22:05.036Z
367.0000,197,-2,2015-01-22T21:17:01.084Z
367.0000,197,-2,2015-01-22T21:11:58.505Z
366.0000,197,-2,2015-01-22T21:06:56.055Z
366.0000,197,-2,2015-01-22T21:01:53.852Z
366.0000,197,-2,2015-01-22T20:56:51.338Z
366.0000,197,-2,2015-01-22T20:51:48.956Z
367.0000,197,-2,2015-01-22T20:46:46.620Z
368.0000,197,-2,2015-01-22T20:41:44.297Z
368.0000,197,-2,2015-01-22T20:36:41.214Z
368.0000,198,-2,2015-01-22T20:31:38.143Z
368.0000,197,-2,2015-01-22T20:26:35.728Z
369.0000,198,-2,2015-01-22T20:21:33.362Z
371.0000,197,-2,2015-01-22T20:16:31.161Z
371.0000,197,-2,2015-01-22T20:11:28.510Z
373.0000,198,-2,2015-01-22T20:06:25.877Z
373.0000,197,-2,2015-01-22T20:01:23.567Z
374.0000,198,-2,2015-01-22T19:56:20.723Z
375.0000,198,-2,2015-01-22T19:51:18.019Z
376.0000,198,-2,2015-01-22T19:46:15.579Z
376.0000,198,-2,2015-01-22T19:41:12.999Z
375.0000,197,-2,2015-01-22T19:36:10.786Z
376.0000,198,-2,2015-01-22T19:31:08.709Z
375.0000,198,-2,2015-01-22T19:26:06.630Z
375.0000,198,-2,2015-01-22T19:21:04.515Z
374.0000,198,-2,2015-01-22T19:16:02.257Z
373.0000,198,-2,2015-01-22T19:11:00.025Z
376.0000,198,-2,2015-01-22T19:05:57.821Z
373.0000,198,-2,2015-01-22T19:00:55.749Z
372.0000,198,-2,2015-01-22T18:55:53.671Z
371.0000,198,-2,2015-01-22T18:50:51.590Z
371.0000,198,-2,2015-01-22T18:45:49.514Z
371.0000,198,-2,2015-01-22T18:40:47.433Z
370.0000,198,-2,2015-01-22T18:35:45.229Z
369.0000,198,-2,2015-01-22T18:30:42.908Z
369.0000,198,-2,2015-01-22T18:25:40.827Z
369.0000,198,-2,2015-01-22T18:20:38.384Z
368.0000,198,-2,2015-01-22T18:15:36.049Z
368.0000,198,-2,2015-01-22T18:10:33.971Z
368.0000,198,-2,2015-01-22T18:05:31.894Z
368.0000,198,-2,2015-01-22T18:00:29.816Z
368.0000,198,-2,2015-01-22T17:55:27.617Z
369.0000,198,-2,2015-01-22T17:50:25.548Z
370.0000,198,-2,2015-01-22T17:45:23.469Z
370.0000,198,-2,2015-01-22T17:40:22.758Z
370.0000,198,-2,2015-01-22T17:35:17.555Z
371.0000,198,-2,2015-01-22T17:30:15.478Z
371.0000,198,-2,2015-01-22T17:25:13.401Z
373.0000,197,-2,2015-01-22T17:20:11.325Z
374.0000,197,-2,2015-01-22T17:15:09.247Z
373.0000,198,-2,2015-01-22T17:10:07.174Z
373.0000,198,-2,2015-01-22T17:05:05.095Z
372.0000,198,-2,2015-01-22T17:00:03.030Z
373.0000,198,-2,2015-01-22T16:55:00.940Z
373.0000,198,-2,2015-01-22T16:49:58.863Z
373.0000,198,-2,2015-01-22T16:44:56.726Z
373.0000,198,-2,2015-01-22T16:39:54.585Z
374.0000,198,-2,2015-01-22T16:34:52.506Z
374.0000,198,-2,2015-01-22T16:29:50.428Z
374.0000,198,-2,2015-01-22T16:24:48.353Z
374.0000,198,-2,2015-01-22T16:19:46.275Z
374.0000,197,-2,2015-01-22T16:14:44.198Z
374.0000,198,-2,2015-01-22T16:09:42.131Z
375.0000,198,-2,2015-01-22T16:04:40.042Z
376.0000,197,-2,2015-01-22T15:59:37.718Z
376.0000,198,-2,2015-01-22T15:54:35.638Z
376.0000,198,-2,2015-01-22T15:49:33.561Z
